Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade,Exam_Performance,Sleep_Category,Cluster,Exam_Performance_Category
S07934,18,Female,9,Kinesthetic,0,Yes,94,88,93,No,Low,22,6,A,Sangat Baik,Ideal,1,Sangat Baik
S07935,24,Male,15,Reading/Writing,11,Yes,52,97,87,Yes,Medium,13,9,A,Sangat Baik,Lebih,1,Sangat Baik
S07936,25,Female,13,Reading/Writing,0,No,86,84,96,No,Medium,17,5,B,Baik,Cukup,1,Baik
S07937,25,Female,16,Reading/Writing,20,No,60,68,51,No,Medium,13,7,C,Sedang,Ideal,0,Sedang
S07938,20,Female,17,Kinesthetic,19,No,93,50,51,No,Medium,26,9,D,Rendah,Lebih,1,Sedang
S07939,28,Female,49,Visual,19,No,53,78,76,No,Low,10,8,B,Baik,Lebih,2,Baik
S07940,19,Female,19,Visual,3,No,87,50,52,Yes,Medium,16,4,D,Rendah,Cukup,1,Sedang
S07941,18,Female,25,Reading/Writing,15,Yes,86,76,72,Yes,Low,7,4,B,Baik,Cukup,1,Baik
S07942,24,Female,24,Auditory,6,Yes,61,65,88,Yes,Medium,20,8,C,Sedang,Lebih,0,Sedang
S07943,18,Female,15,Reading/Writing,9,No,58,67,98,Yes,Medium,0,9,C,Sedang,Lebih,1,Sedang
S07944,24,Male,40,Auditory,4,Yes,64,40,95,Yes,Low,4,4,D,Rendah,Cukup,2,Rendah
S07945,29,Male,25,Reading/Writing,17,Yes,73,90,76,No,Medium,23,6,A,Sangat Baik,Ideal,0,Sangat Baik
S07946,22,Female,17,Reading/Writing,18,Yes,54,90,84,Yes,Medium,20,8,A,Sangat Baik,Lebih,1,Sangat Baik
S07947,18,Female,34,Kinesthetic,5,Yes,58,89,84,No,Low,21,10,A,Sangat Baik,Lebih,2,Sangat Baik
S07948,26,Female,34,Auditory,12,No,86,69,52,Yes,Medium,3,4,C,Sedang,Cukup,0,Sedang
S07949,25,Male,22,Kinesthetic,4,Yes,57,85,100,Yes,Low,15,7,A,Baik,Ideal,0,Sangat Baik
S07950,21,Female,42,Kinesthetic,14,Yes,59,88,76,No,Low,21,7,A,Sangat Baik,Ideal,2,Sangat Baik
S07951,26,Male,17,Reading/Writing,16,Yes,86,64,55,Yes,Medium,7,4,C,Sedang,Cukup,0,Sedang
S07952,29,Male,48,Visual,19,Yes,66,48,78,No,Low,17,9,D,Rendah,Lebih,0,Rendah
S07953,23,Male,11,Kinesthetic,1,Yes,79,58,58,Yes,Medium,24,8,C,Sedang,Lebih,1,Sedang
S07954,18,Female,5,Auditory,18,No,90,87,68,Yes,Medium,18,10,A,Sangat Baik,Lebih,1,Sangat Baik
S07955,23,Male,40,Auditory,12,No,83,68,86,Yes,Medium,15,7,C,Sedang,Ideal,2,Sedang
S07956,23,Female,44,Kinesthetic,18,Yes,81,83,52,Yes,Medium,14,8,B,Baik,Lebih,2,Baik
S07957,25,Female,41,Visual,13,Yes,96,76,98,No,Medium,25,9,B,Baik,Lebih,2,Baik
S07958,26,Male,11,Auditory,7,No,84,79,71,Yes,Medium,21,10,B,Baik,Lebih,0,Baik
S07959,18,Female,48,Visual,1,Yes,61,80,52,Yes,Low,15,7,B,Baik,Ideal,2,Baik
S07960,21,Male,18,Reading/Writing,17,No,79,72,63,Yes,Medium,19,7,B,Baik,Ideal,1,Baik
S07961,28,Female,49,Reading/Writing,6,Yes,74,93,65,Yes,Medium,23,7,A,Sangat Baik,Ideal,0,Sangat Baik
S07962,19,Female,8,Kinesthetic,16,Yes,71,71,56,No,Medium,23,4,B,Baik,Cukup,1,Baik
S07963,28,Female,40,Reading/Writing,13,No,58,94,85,Yes,Medium,24,5,A,Sangat Baik,Cukup,0,Sangat Baik
S07964,27,Female,24,Auditory,1,Yes,67,69,73,Yes,Medium,28,4,C,Sedang,Cukup,0,Sedang
S07965,26,Male,32,Auditory,7,Yes,72,77,69,Yes,Low,5,5,B,Baik,Cukup,0,Baik
S07966,28,Male,19,Auditory,0,Yes,93,97,56,No,Medium,27,5,A,Sangat Baik,Cukup,0,Sangat Baik
S07967,27,Male,18,Reading/Writing,11,No,57,60,66,Yes,High,2,10,C,Sedang,Lebih,0,Sedang
S07968,26,Other,34,Auditory,3,No,88,56,79,Yes,Low,1,9,C,Sedang,Lebih,0,Sedang
S07969,26,Female,33,Kinesthetic,20,Yes,55,65,61,Yes,High,15,8,C,Sedang,Lebih,0,Sedang
S07970,28,Female,26,Reading/Writing,20,No,69,99,61,Yes,Medium,7,9,A,Sangat Baik,Lebih,0,Sangat Baik
S07971,21,Female,6,Visual,8,Yes,84,100,83,Yes,Medium,5,4,A,Sangat Baik,Cukup,1,Sangat Baik
S07972,18,Male,42,Reading/Writing,10,Yes,96,91,76,No,Low,6,5,A,Sangat Baik,Cukup,2,Sangat Baik
S07973,27,Female,12,Reading/Writing,19,Yes,52,86,90,Yes,High,9,4,A,Sangat Baik,Cukup,0,Sangat Baik
S07974,23,Female,41,Reading/Writing,1,No,68,50,96,Yes,High,2,6,D,Rendah,Ideal,2,Sedang
S07975,22,Female,30,Auditory,12,Yes,57,64,75,Yes,Low,17,9,C,Sedang,Lebih,2,Sedang
S07976,24,Female,5,Visual,13,No,73,95,58,Yes,Low,28,7,A,Sangat Baik,Ideal,1,Sangat Baik
S07977,22,Male,6,Kinesthetic,14,Yes,84,69,58,No,Medium,21,7,C,Sedang,Ideal,1,Sedang
S07978,23,Male,21,Visual,19,No,59,48,94,Yes,Medium,14,4,D,Rendah,Cukup,1,Rendah
S07979,21,Female,38,Reading/Writing,8,No,58,64,99,No,Medium,30,4,C,Sedang,Cukup,2,Sedang
S07980,27,Male,41,Reading/Writing,0,Yes,68,49,95,No,Medium,8,8,D,Rendah,Lebih,0,Rendah
S07981,24,Female,24,Visual,0,No,98,41,51,Yes,Medium,0,4,D,Rendah,Cukup,0,Rendah
S07982,25,Male,26,Auditory,15,Yes,50,95,99,Yes,Medium,11,4,A,Sangat Baik,Cukup,2,Sangat Baik
S07983,18,Female,41,Reading/Writing,5,Yes,92,78,55,Yes,Medium,25,8,B,Baik,Lebih,2,Baik
S07984,23,Male,40,Auditory,6,No,94,67,97,No,Medium,10,10,C,Sedang,Lebih,2,Sedang
S07985,27,Female,22,Auditory,19,Yes,76,100,67,No,High,6,8,A,Sangat Baik,Lebih,0,Sangat Baik
S07986,23,Male,13,Visual,4,Yes,58,96,93,Yes,Medium,16,10,A,Sangat Baik,Lebih,1,Sangat Baik
S07987,23,Male,22,Reading/Writing,12,Yes,88,49,76,No,Medium,2,4,D,Rendah,Cukup,1,Rendah
S07988,29,Male,41,Reading/Writing,20,Yes,50,74,61,No,Low,8,6,B,Baik,Ideal,0,Baik
S07989,19,Female,43,Visual,1,No,58,69,97,Yes,Medium,27,7,C,Sedang,Ideal,2,Sedang
S07990,22,Male,6,Kinesthetic,19,Yes,87,57,73,No,Low,16,8,C,Sedang,Lebih,1,Sedang
S07991,18,Female,24,Kinesthetic,11,Yes,82,97,67,No,Low,10,10,A,Sangat Baik,Lebih,1,Sangat Baik
S07992,19,Male,41,Visual,19,Yes,86,55,76,No,Medium,11,7,C,Sedang,Ideal,2,Sedang
S07993,29,Male,28,Reading/Writing,12,Yes,68,46,68,No,Medium,16,9,D,Rendah,Lebih,0,Rendah
S07994,23,Female,16,Kinesthetic,2,No,89,41,86,No,Medium,11,4,D,Rendah,Cukup,1,Rendah
S07995,28,Male,35,Reading/Writing,3,Yes,64,43,51,No,Medium,21,7,D,Rendah,Ideal,0,Rendah
S07996,20,Female,27,Visual,6,Yes,76,62,74,Yes,Low,2,5,C,Sedang,Cukup,1,Sedang
S07997,25,Male,40,Reading/Writing,12,Yes,95,87,56,Yes,Medium,21,10,A,Sangat Baik,Lebih,2,Sangat Baik
S07998,27,Female,16,Auditory,18,Yes,60,90,77,No,Low,25,5,A,Sangat Baik,Cukup,0,Sangat Baik
S07999,20,Female,26,Reading/Writing,19,Yes,82,97,62,Yes,Low,23,5,A,Sangat Baik,Cukup,1,Sangat Baik
S08000,19,Female,9,Visual,2,Yes,76,76,92,Yes,Medium,28,8,B,Baik,Lebih,1,Baik
S08001,28,Female,36,Kinesthetic,11,No,77,57,88,Yes,Low,26,9,C,Sedang,Lebih,0,Sedang
S08002,29,Male,8,Reading/Writing,15,No,78,67,72,No,High,1,8,C,Sedang,Lebih,0,Sedang
S08003,25,Female,30,Reading/Writing,14,Yes,91,98,76,No,High,11,4,A,Sangat Baik,Cukup,2,Sangat Baik
S08004,29,Female,34,Reading/Writing,17,Yes,99,73,93,Yes,Medium,5,8,B,Baik,Lebih,0,Baik
S08005,29,Female,49,Reading/Writing,18,Yes,64,62,83,Yes,Medium,20,7,C,Sedang,Ideal,2,Sedang
S08006,29,Male,24,Reading/Writing,7,Yes,53,79,84,Yes,High,17,6,B,Baik,Ideal,0,Baik
S08007,18,Female,41,Kinesthetic,5,No,95,41,86,Yes,Low,4,7,D,Rendah,Ideal,2,Rendah
S08008,29,Female,33,Auditory,14,Yes,84,52,63,Yes,Medium,7,6,D,Sedang,Ideal,0,Sedang
S08009,26,Female,37,Reading/Writing,3,Yes,57,46,56,Yes,Medium,4,10,D,Rendah,Lebih,0,Rendah
S08010,18,Male,16,Auditory,2,Yes,54,75,84,No,Low,23,8,B,Baik,Lebih,1,Baik
S08011,27,Male,12,Auditory,18,No,54,62,52,Yes,High,16,6,C,Sedang,Ideal,0,Sedang
S08012,24,Female,35,Visual,6,Yes,67,90,74,Yes,High,1,9,A,Sangat Baik,Lebih,2,Sangat Baik
S08013,23,Female,19,Kinesthetic,3,Yes,73,77,71,Yes,Medium,16,10,B,Baik,Lebih,1,Baik
S08014,20,Male,14,Visual,17,No,76,60,76,Yes,Low,12,10,C,Sedang,Lebih,1,Sedang
S08015,29,Female,38,Reading/Writing,15,No,64,52,60,Yes,Medium,10,5,D,Sedang,Cukup,0,Sedang
S08016,29,Female,33,Reading/Writing,12,No,95,52,69,Yes,High,12,6,D,Sedang,Ideal,0,Sedang
S08017,25,Female,15,Kinesthetic,11,Yes,55,79,76,Yes,Medium,30,5,B,Baik,Cukup,0,Baik
S08018,18,Female,41,Reading/Writing,0,No,73,87,79,Yes,High,3,5,A,Sangat Baik,Cukup,2,Sangat Baik
S08019,28,Male,45,Visual,12,Yes,85,48,85,No,High,5,6,D,Rendah,Ideal,2,Rendah
S08020,25,Female,30,Reading/Writing,16,Yes,56,91,83,Yes,Low,5,6,A,Sangat Baik,Ideal,2,Sangat Baik
S08021,24,Female,45,Reading/Writing,4,Yes,51,71,93,Yes,Medium,21,9,B,Baik,Lebih,2,Baik
S08022,21,Male,6,Auditory,18,No,75,48,50,No,Medium,8,4,D,Rendah,Cukup,1,Rendah
S08023,20,Female,21,Auditory,2,Yes,97,43,59,Yes,Low,26,10,D,Rendah,Lebih,1,Rendah
S08024,25,Male,15,Kinesthetic,4,Yes,75,57,70,Yes,Medium,4,7,C,Sedang,Ideal,0,Sedang
S08025,23,Female,34,Reading/Writing,11,No,60,90,87,Yes,Medium,11,7,A,Sangat Baik,Ideal,2,Sangat Baik
S08026,24,Male,8,Reading/Writing,8,Yes,63,80,71,Yes,Medium,21,7,B,Baik,Ideal,1,Baik
S08027,28,Other,9,Auditory,14,No,86,40,97,Yes,Low,3,4,D,Rendah,Cukup,0,Rendah
S08028,18,Male,11,Kinesthetic,20,No,62,50,77,No,High,29,5,D,Rendah,Cukup,1,Sedang
S08029,26,Male,28,Visual,12,Yes,64,98,83,Yes,Low,6,7,A,Sangat Baik,Ideal,0,Sangat Baik
S08030,19,Male,20,Visual,5,No,83,87,71,Yes,Medium,14,9,A,Sangat Baik,Lebih,1,Sangat Baik
S08031,18,Female,45,Visual,10,Yes,60,82,70,Yes,Low,14,8,B,Baik,Lebih,2,Baik
S08032,24,Female,46,Visual,8,Yes,52,78,82,Yes,High,5,7,B,Baik,Ideal,2,Baik
S08033,22,Female,48,Auditory,15,Yes,55,81,68,Yes,High,17,5,B,Baik,Cukup,2,Baik
S08034,20,Female,37,Visual,15,Yes,52,92,75,Yes,High,14,8,A,Sangat Baik,Lebih,2,Sangat Baik
S08035,20,Female,33,Reading/Writing,1,No,52,67,93,Yes,Medium,27,6,C,Sedang,Ideal,2,Sedang
S08036,27,Male,42,Reading/Writing,10,No,50,56,86,No,Low,21,8,C,Sedang,Lebih,0,Sedang
S08037,25,Male,26,Reading/Writing,5,No,68,92,86,No,Medium,1,7,A,Sangat Baik,Ideal,0,Sangat Baik
S08038,21,Female,45,Kinesthetic,14,Yes,54,74,96,Yes,Medium,4,7,B,Baik,Ideal,2,Baik
S08039,26,Male,32,Kinesthetic,20,Yes,59,64,79,No,High,10,4,C,Sedang,Cukup,2,Sedang
S08040,21,Male,24,Reading/Writing,8,Yes,56,76,77,No,Medium,6,10,B,Baik,Lebih,1,Baik
S08041,21,Female,7,Auditory,9,Yes,74,71,63,Yes,High,1,5,B,Baik,Cukup,1,Baik
S08042,26,Other,5,Auditory,15,Yes,89,43,60,Yes,Low,10,10,D,Rendah,Lebih,0,Rendah
S08043,27,Male,47,Auditory,10,Yes,91,77,51,No,Medium,6,4,B,Baik,Cukup,0,Baik
S08044,21,Female,16,Auditory,15,Yes,59,52,80,No,Medium,7,7,D,Sedang,Ideal,1,Sedang
S08045,27,Female,13,Auditory,2,Yes,75,82,85,No,Medium,4,5,B,Baik,Cukup,0,Baik
S08046,23,Female,36,Auditory,20,Yes,92,56,94,No,Low,2,4,C,Sedang,Cukup,2,Sedang
S08047,28,Female,13,Visual,9,No,78,97,95,No,High,17,6,A,Sangat Baik,Ideal,0,Sangat Baik
S08048,18,Female,45,Reading/Writing,7,Yes,82,41,98,Yes,High,12,7,D,Rendah,Ideal,2,Rendah
S08049,18,Male,15,Auditory,9,No,98,73,96,No,Medium,21,6,B,Baik,Ideal,1,Baik
S08050,19,Male,44,Auditory,11,Yes,58,100,70,Yes,High,24,7,A,Sangat Baik,Ideal,2,Sangat Baik
S08051,26,Female,39,Reading/Writing,17,No,52,100,59,Yes,Medium,4,4,A,Sangat Baik,Cukup,2,Sangat Baik
S08052,22,Female,42,Reading/Writing,5,Yes,59,87,62,Yes,High,3,10,A,Sangat Baik,Lebih,2,Sangat Baik
S08053,21,Male,16,Visual,13,Yes,61,95,83,No,Low,1,6,A,Sangat Baik,Ideal,1,Sangat Baik
S08054,20,Male,45,Visual,20,Yes,69,93,53,No,Low,3,4,A,Sangat Baik,Cukup,2,Sangat Baik
S08055,18,Other,43,Auditory,0,No,90,93,71,Yes,High,7,8,A,Sangat Baik,Lebih,2,Sangat Baik
S08056,18,Female,14,Auditory,6,No,88,52,60,Yes,Medium,27,9,D,Sedang,Lebih,1,Sedang
S08057,27,Female,34,Auditory,16,Yes,77,40,72,No,High,30,10,D,Rendah,Lebih,0,Rendah
S08058,18,Other,35,Visual,6,Yes,66,52,70,Yes,Medium,17,4,D,Sedang,Cukup,2,Sedang
S08059,20,Female,15,Auditory,6,Yes,94,57,56,Yes,Medium,9,8,C,Sedang,Lebih,1,Sedang
S08060,21,Male,25,Kinesthetic,6,Yes,93,56,83,Yes,High,2,10,C,Sedang,Lebih,1,Sedang
S08061,24,Male,41,Visual,8,Yes,99,81,57,No,Low,10,7,B,Baik,Ideal,2,Baik
S08062,21,Other,26,Visual,3,No,60,74,79,No,Medium,24,7,B,Baik,Ideal,1,Baik
S08063,29,Female,40,Visual,4,Yes,60,54,53,Yes,High,26,4,D,Sedang,Cukup,0,Sedang
S08064,18,Other,33,Kinesthetic,3,No,68,92,79,Yes,Low,5,9,A,Sangat Baik,Lebih,2,Sangat Baik
S08065,23,Female,9,Reading/Writing,2,Yes,54,99,65,No,Low,25,8,A,Sangat Baik,Lebih,1,Sangat Baik
S08066,22,Male,18,Kinesthetic,2,Yes,86,90,60,Yes,Medium,0,10,A,Sangat Baik,Lebih,1,Sangat Baik
S08067,18,Female,7,Kinesthetic,12,Yes,76,93,81,No,Low,4,7,A,Sangat Baik,Ideal,1,Sangat Baik
S08068,21,Male,13,Kinesthetic,11,Yes,72,92,64,No,Medium,29,5,A,Sangat Baik,Cukup,1,Sangat Baik
S08069,25,Male,18,Kinesthetic,0,Yes,57,99,64,Yes,Low,26,8,A,Sangat Baik,Lebih,0,Sangat Baik
S08070,20,Female,6,Kinesthetic,16,Yes,85,68,77,Yes,Low,29,4,C,Sedang,Cukup,1,Sedang
S08071,22,Female,16,Reading/Writing,12,No,53,41,59,No,Medium,2,4,D,Rendah,Cukup,1,Rendah
S08072,23,Male,31,Reading/Writing,6,No,97,51,74,Yes,High,29,8,D,Sedang,Lebih,2,Sedang
S08073,22,Male,38,Reading/Writing,18,Yes,76,76,81,Yes,High,28,9,B,Baik,Lebih,2,Baik
S08074,29,Female,23,Reading/Writing,17,Yes,73,81,80,No,High,24,4,B,Baik,Cukup,0,Baik
S08075,23,Female,34,Kinesthetic,3,No,72,95,78,No,Medium,28,10,A,Sangat Baik,Lebih,2,Sangat Baik
S08076,24,Male,17,Reading/Writing,2,No,65,46,82,Yes,Medium,3,8,D,Rendah,Lebih,1,Rendah
S08077,27,Male,36,Kinesthetic,17,No,94,60,71,Yes,Medium,20,6,C,Sedang,Ideal,0,Sedang
S08078,19,Other,26,Visual,19,No,68,47,72,Yes,High,24,9,D,Rendah,Lebih,1,Rendah
S08079,23,Male,13,Reading/Writing,0,No,60,54,66,Yes,High,26,5,D,Sedang,Cukup,1,Sedang
S08080,29,Female,20,Auditory,12,Yes,58,68,58,Yes,Low,9,10,C,Sedang,Lebih,0,Sedang
S08081,23,Female,14,Reading/Writing,15,Yes,52,72,63,No,Low,7,7,B,Baik,Ideal,1,Baik
S08082,28,Female,20,Visual,11,No,80,88,81,Yes,Low,21,10,A,Sangat Baik,Lebih,0,Sangat Baik
S08083,21,Male,8,Reading/Writing,8,No,76,60,67,Yes,Medium,5,8,C,Sedang,Lebih,1,Sedang
S08084,24,Female,38,Auditory,12,Yes,78,73,62,Yes,Medium,19,6,B,Baik,Ideal,2,Baik
S08085,20,Female,18,Kinesthetic,4,Yes,61,63,51,Yes,Medium,4,7,C,Sedang,Ideal,1,Sedang
S08086,26,Female,34,Visual,9,Yes,82,57,66,Yes,High,16,10,C,Sedang,Lebih,0,Sedang
S08087,25,Male,19,Visual,3,Yes,90,47,72,Yes,Low,11,9,D,Rendah,Lebih,0,Rendah
S08088,26,Female,17,Visual,9,No,90,85,78,Yes,Medium,4,9,A,Baik,Lebih,0,Sangat Baik
S08089,19,Female,10,Auditory,5,Yes,97,42,77,Yes,High,17,6,D,Rendah,Ideal,1,Rendah
S08090,18,Male,21,Visual,10,Yes,88,76,95,Yes,Low,29,4,B,Baik,Cukup,1,Baik
S08091,20,Female,46,Visual,15,No,72,87,53,Yes,High,23,4,A,Sangat Baik,Cukup,2,Sangat Baik
S08092,29,Male,7,Reading/Writing,18,No,52,99,97,No,High,19,7,A,Sangat Baik,Ideal,0,Sangat Baik
S08093,21,Male,46,Auditory,19,No,60,46,98,Yes,Medium,0,7,D,Rendah,Ideal,2,Rendah
S08094,29,Male,30,Auditory,5,Yes,58,51,78,Yes,Medium,2,9,D,Sedang,Lebih,0,Sedang
S08095,20,Male,10,Reading/Writing,15,Yes,95,83,62,No,Low,1,9,B,Baik,Lebih,1,Baik
S08096,29,Female,34,Reading/Writing,20,No,88,60,94,Yes,Medium,16,9,C,Sedang,Lebih,0,Sedang
S08097,19,Female,48,Auditory,13,Yes,89,41,73,Yes,High,22,5,D,Rendah,Cukup,2,Rendah
S08098,28,Male,14,Auditory,0,Yes,74,83,66,No,Medium,8,9,B,Baik,Lebih,0,Baik
S08099,19,Male,43,Kinesthetic,14,No,87,75,99,No,Low,5,9,B,Baik,Lebih,2,Baik
S08100,26,Other,49,Visual,7,No,80,41,67,No,Medium,10,8,D,Rendah,Lebih,2,Rendah
S08101,27,Male,41,Auditory,4,No,63,60,50,Yes,Medium,2,6,C,Sedang,Ideal,0,Sedang
S08102,29,Male,9,Reading/Writing,2,Yes,88,48,75,Yes,Low,27,10,D,Rendah,Lebih,0,Rendah
S08103,24,Male,7,Visual,4,Yes,52,98,63,Yes,Low,29,7,A,Sangat Baik,Ideal,1,Sangat Baik
S08104,23,Female,18,Kinesthetic,14,No,84,66,98,No,High,7,9,C,Sedang,Lebih,1,Sedang
S08105,20,Other,14,Auditory,4,No,74,41,76,Yes,Medium,27,7,D,Rendah,Ideal,1,Rendah
S08106,18,Female,38,Kinesthetic,18,Yes,63,61,52,No,Medium,0,10,C,Sedang,Lebih,2,Sedang
S08107,26,Female,25,Reading/Writing,20,Yes,86,74,78,No,Medium,27,10,B,Baik,Lebih,0,Baik
S08108,19,Female,12,Kinesthetic,17,No,55,89,93,Yes,Medium,13,10,A,Sangat Baik,Lebih,1,Sangat Baik
S08109,24,Male,47,Auditory,16,Yes,61,83,65,Yes,Low,0,5,B,Baik,Cukup,2,Baik
S08110,23,Female,27,Kinesthetic,4,No,93,47,86,Yes,Medium,28,7,D,Rendah,Ideal,1,Rendah
S08111,22,Male,22,Kinesthetic,14,Yes,69,88,60,No,Medium,29,6,A,Sangat Baik,Ideal,1,Sangat Baik
S08112,19,Female,19,Kinesthetic,18,Yes,58,76,90,Yes,Medium,30,5,B,Baik,Cukup,1,Baik
S08113,24,Male,40,Kinesthetic,19,No,60,63,53,Yes,Low,18,6,C,Sedang,Ideal,2,Sedang
S08114,23,Male,26,Kinesthetic,17,No,89,86,73,Yes,Medium,23,5,A,Sangat Baik,Cukup,2,Sangat Baik
S08115,21,Female,36,Auditory,12,Yes,88,91,93,No,Medium,12,10,A,Sangat Baik,Lebih,2,Sangat Baik
S08116,27,Male,23,Kinesthetic,4,Yes,100,93,98,No,Medium,15,8,A,Sangat Baik,Lebih,0,Sangat Baik
S08117,28,Female,38,Kinesthetic,9,Yes,65,62,57,Yes,Medium,28,7,C,Sedang,Ideal,0,Sedang
S08118,22,Male,12,Kinesthetic,9,No,55,76,76,Yes,Low,3,4,B,Baik,Cukup,1,Baik
S08119,21,Male,46,Reading/Writing,15,Yes,98,70,85,Yes,Low,13,10,B,Sedang,Lebih,2,Baik
S08120,19,Male,43,Visual,17,No,78,90,61,Yes,Low,27,4,A,Sangat Baik,Cukup,2,Sangat Baik
S08121,28,Male,27,Reading/Writing,3,Yes,55,53,84,Yes,Low,7,5,D,Sedang,Cukup,0,Sedang
S08122,19,Male,11,Reading/Writing,13,No,57,48,74,No,Medium,23,5,D,Rendah,Cukup,1,Rendah
S08123,21,Female,15,Reading/Writing,14,No,84,70,59,Yes,Medium,13,10,B,Sedang,Lebih,1,Baik
S08124,18,Female,7,Visual,16,Yes,83,86,66,No,Low,16,5,A,Sangat Baik,Cukup,1,Sangat Baik
S08125,24,Male,25,Visual,9,Yes,51,43,74,Yes,Medium,16,9,D,Rendah,Lebih,0,Rendah
S08126,27,Male,18,Auditory,1,No,53,78,69,Yes,High,5,6,B,Baik,Ideal,0,Baik
S08127,28,Female,16,Auditory,19,Yes,81,97,70,No,Low,27,10,A,Sangat Baik,Lebih,0,Sangat Baik
S08128,18,Male,31,Auditory,13,Yes,55,45,74,Yes,Medium,12,7,D,Rendah,Ideal,2,Rendah
S08129,23,Male,6,Kinesthetic,6,No,55,50,86,Yes,Medium,6,9,D,Rendah,Lebih,1,Sedang
S08130,20,Male,33,Kinesthetic,1,Yes,80,55,66,Yes,High,27,7,C,Sedang,Ideal,1,Sedang
S08131,29,Male,15,Auditory,8,Yes,51,66,63,No,High,3,10,C,Sedang,Lebih,0,Sedang
S08132,20,Male,30,Visual,7,Yes,75,82,70,Yes,High,15,10,B,Baik,Lebih,2,Baik
S08133,25,Female,20,Auditory,18,Yes,90,89,50,Yes,Medium,8,9,A,Sangat Baik,Lebih,0,Sangat Baik
S08134,25,Male,11,Kinesthetic,3,Yes,89,94,76,Yes,Low,3,9,A,Sangat Baik,Lebih,0,Sangat Baik
S08135,26,Male,15,Auditory,18,No,60,47,65,Yes,Medium,6,7,D,Rendah,Ideal,0,Rendah
S08136,21,Male,16,Reading/Writing,3,Yes,50,49,94,Yes,Medium,21,5,D,Rendah,Cukup,1,Rendah
S08137,23,Female,22,Visual,3,No,60,93,52,No,High,16,5,A,Sangat Baik,Cukup,1,Sangat Baik
S08138,21,Male,8,Reading/Writing,9,Yes,79,95,53,Yes,Medium,17,6,A,Sangat Baik,Ideal,1,Sangat Baik
S08139,20,Female,47,Reading/Writing,20,No,97,41,100,Yes,Low,29,6,D,Rendah,Ideal,2,Rendah
S08140,24,Female,27,Reading/Writing,17,Yes,56,79,94,Yes,High,29,4,B,Baik,Cukup,2,Baik
S08141,18,Female,47,Kinesthetic,15,Yes,76,77,87,Yes,Medium,3,7,B,Baik,Ideal,2,Baik
S08142,28,Male,37,Reading/Writing,12,Yes,83,44,89,No,Medium,16,8,D,Rendah,Lebih,0,Rendah
S08143,27,Male,12,Reading/Writing,16,Yes,95,54,80,Yes,Medium,3,4,D,Sedang,Cukup,0,Sedang
S08144,24,Female,20,Visual,1,Yes,95,75,82,No,Low,2,4,B,Baik,Cukup,1,Baik
S08145,26,Female,21,Kinesthetic,5,Yes,62,54,79,Yes,Low,21,4,D,Sedang,Cukup,0,Sedang
S08146,26,Male,25,Auditory,16,No,71,52,53,Yes,Medium,12,5,D,Sedang,Cukup,0,Sedang
S08147,20,Female,11,Reading/Writing,6,Yes,82,75,69,Yes,Medium,0,10,B,Baik,Lebih,1,Baik
S08148,21,Female,38,Auditory,18,Yes,51,77,70,Yes,High,27,4,B,Baik,Cukup,2,Baik
S08149,21,Female,35,Reading/Writing,3,No,85,48,54,Yes,Medium,18,9,D,Rendah,Lebih,2,Rendah
S08150,24,Female,43,Auditory,20,Yes,70,41,76,Yes,Medium,12,7,D,Rendah,Ideal,2,Rendah
S08151,24,Female,37,Auditory,8,Yes,78,67,92,No,Medium,3,8,C,Sedang,Lebih,2,Sedang
S08152,21,Male,9,Auditory,3,No,81,93,89,Yes,Medium,6,8,A,Sangat Baik,Lebih,1,Sangat Baik
S08153,29,Male,44,Auditory,16,Yes,100,88,51,Yes,Low,17,4,A,Sangat Baik,Cukup,0,Sangat Baik
S08154,23,Female,28,Kinesthetic,1,Yes,84,91,52,Yes,Medium,22,6,A,Sangat Baik,Ideal,0,Sangat Baik
S08155,27,Male,13,Visual,17,No,93,90,68,Yes,Medium,26,4,A,Sangat Baik,Cukup,0,Sangat Baik
S08156,24,Male,29,Visual,6,No,71,94,77,Yes,Medium,7,9,A,Sangat Baik,Lebih,0,Sangat Baik
S08157,28,Female,12,Reading/Writing,16,No,87,98,54,Yes,Low,7,10,A,Sangat Baik,Lebih,0,Sangat Baik
S08158,28,Male,30,Visual,4,No,53,69,54,Yes,Medium,3,9,C,Sedang,Lebih,0,Sedang
S08159,24,Male,14,Auditory,4,No,96,69,98,No,Medium,4,4,C,Sedang,Cukup,1,Sedang
S08160,28,Male,33,Auditory,6,No,50,64,55,Yes,Medium,2,9,C,Sedang,Lebih,0,Sedang
S08161,22,Female,34,Visual,1,Yes,75,76,70,Yes,Medium,6,10,B,Baik,Lebih,2,Baik
S08162,18,Male,46,Visual,14,No,55,71,82,Yes,Medium,28,8,B,Baik,Lebih,2,Baik
S08163,18,Male,8,Reading/Writing,13,No,53,54,99,Yes,Medium,14,8,D,Sedang,Lebih,1,Sedang
S08164,29,Female,18,Reading/Writing,5,Yes,55,50,59,No,Medium,9,7,D,Rendah,Ideal,0,Sedang
